Sample_No,Date_Sampled,Sample_Point,System,Zone,Measure,Result,Units
5798564,2018-10-16,095B04,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5798553,2018-10-16,090B03,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5798388,2018-10-14,095D08,Bendigo,Epsom - Huntly,Turbidity,0.2,NTU
5798589,2018-10-17,095A19,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5798613,2018-10-17,095C06,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5798602,2018-10-17,095N05,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5798594,2018-10-17,095J01,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5798593,2018-10-17,095H21,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5798590,2018-10-17,095A21,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5690572,2018-07-10,090B06,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5734751,2018-08-08,095F04,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5734756,2018-08-08,095J01,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5734753,2018-08-08,095H02,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5766481,2018-09-18,090C03,Laanecoorie,Tarnagulla,E Coli,0,Orgs/100mL
5766542,2018-09-19,095C08,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5766480,2018-09-18,090B04,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5766543,2018-09-19,095K04,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5766524,2018-09-20,095M02,Bendigo,Bendigo (Sebastian),E Coli,0,Orgs/100mL
5766525,2018-09-20,095N01,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5766527,2018-09-20,095J10,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5766522,2018-09-20,095H24,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5766525,2018-09-20,095N01,Bendigo,Bendigo (Raywood),Turbidity,0.2,NTU
5766589,2018-09-23,095D04,Bendigo,Epsom - Huntly,E Coli,0,Orgs/100mL
5766542,2018-09-19,095C08,Bendigo,Strathfieldsaye,Turbidity,0.2,NTU
5766524,2018-09-20,095M02,Bendigo,Bendigo (Sebastian),Turbidity,0.3,NTU
5766489,2018-09-18,090B04,Laanecoorie,Dunolly,THMs,0.062,mg/L
5580297,2018-04-11,095C06,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5766544,2018-09-19,095L01,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5766523,2018-09-20,095J14,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5766526,2018-09-20,095A15,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5766519,2018-09-20,095F01,Bendigo,Big Hill,Turbidity,0.2,NTU
5766543,2018-09-19,095K04,Bendigo,Junortoun,Turbidity,0.2,NTU
5766521,2018-09-20,095H23,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5766492,2018-09-18,095B03,Bendigo,Maiden Gully - Marong,Turbidity,0.3,NTU
5766481,2018-09-18,090C03,Laanecoorie,Tarnagulla,Turbidity,0.1,NTU
5766711,2018-09-25,090C02,Laanecoorie,Tarnagulla,E Coli,0,Orgs/100mL
5766712,2018-09-25,090D07,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5766722,2018-09-25,095B05,Bendigo,Maiden Gully - Marong,Turbidity,0.2,NTU
5580969,2018-05-01,090B06,Laanecoorie,Dunolly,THMs,0.058,mg/L
5582259,2018-06-14,095K08,Bendigo,Junortoun,THMs,0.007,mg/L
5582218,2018-06-14,095H20,Bendigo,Bendigo (Southern),Turbidity,0.1,NTU
5589251,2018-06-19,090B09,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5589250,2018-06-19,090A05,Laanecoorie,Laanecoorie,E Coli,0,Orgs/100mL
5460008,2018-02-13,090C02,Laanecoorie,Tarnagulla,Turbidity,0.2,NTU
5460011,2018-02-13,095B09,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5581002,2018-05-02,095C07,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5462768,2018-03-07,095M01,Bendigo,Bendigo (Sebastian),E Coli,0,Orgs/100mL
5462766,2018-03-07,095J05,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5462797,2018-03-07,095L03,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5594877,2018-06-20,095K01,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5594870,2018-06-20,095N03,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5462779,2018-03-07,095C09,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5582228,2018-06-14,095A19,Bendigo,Bendigo (Northern),THMs,0.007,mg/L
5462785,2018-03-07,095A15,Bendigo,Bendigo (Northern),Turbidity,0.05,NTU
5460712,2018-03-08,090B08,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5462796,2018-03-07,095K09,Bendigo,Junortoun,Turbidity,0.1,NTU
5460711,2018-03-08,090A05,Laanecoorie,Laanecoorie,E Coli,0,Orgs/100mL
5462789,2018-03-07,095J05,Bendigo,Bendigo (Spring Gully),Turbidity,0.05,NTU
5460715,2018-03-08,095B02,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5465516,2018-03-12,095D09,Bendigo,Epsom - Huntly,E Coli,0,Orgs/100mL
5571133,2018-03-07,095C09,Bendigo,Strathfieldsaye,Turbidity,0.05,NTU
5462763,2018-03-07,095A15,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5571142,2018-03-07,095L03,Bendigo,Bendigo (Axedale),Turbidity,0.05,NTU
5580984,2018-05-02,095M02,Bendigo,Bendigo (Sebastian),Turbidity,0.1,NTU
5581002,2018-05-02,095C07,Bendigo,Strathfieldsaye,Turbidity,0.1,NTU
5580978,2018-05-02,095A04,Bendigo,Bendigo (Northern),Turbidity,0.1,NTU
5580986,2018-05-02,095J10,Bendigo,Bendigo (Spring Gully),Turbidity,0.1,NTU
5582232,2018-06-14,095N01,Bendigo,Bendigo (Raywood),Turbidity,0.1,NTU
5589252,2018-06-19,090C01,Laanecoorie,Tarnagulla,E Coli,0,Orgs/100mL
5581052,2018-05-06,095D06,Bendigo,Epsom - Huntly,Turbidity,0.1,NTU
5589255,2018-06-19,095B09,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5581170,2018-05-08,090B08,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5281311,2017-08-15,090B02,Laanecoorie,Dunolly,Turbidity,0.2,NTU
5589127,2018-06-17,095D03,Bendigo,Epsom - Huntly,Turbidity,0.1,NTU
5569046,2018-03-07,095F04,Bendigo,Big Hill,Turbidity,0.2,NTU
5594878,2018-06-20,095L04,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5462787,2018-03-07,095H12,Bendigo,Bendigo (Southern),Turbidity,0.05,NTU
5582260,2018-06-14,095L05,Bendigo,Bendigo (Axedale),THMs,0.049,mg/L
5594881,2018-06-20,095C04,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5594860,2018-06-20,095H03,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5594857,2018-06-20,095A22,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5462765,2018-03-07,095H12,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5569053,2018-03-07,095N04,Bendigo,Bendigo (Raywood),Turbidity,0.05,NTU
5798600,2018-10-17,095H20,Bendigo,Bendigo (Southern),THMs,0.009,mg/L
5798884,2018-10-23,090B09,Laanecoorie,Dunolly,Turbidity,0.2,NTU
5798885,2018-10-23,090C01,Laanecoorie,Tarnagulla,Turbidity,0.3,NTU
5798929,2018-10-24,095N01,Bendigo,Bendigo (Raywood),Turbidity,0.2,NTU
5798666,2018-10-21,095D01,Bendigo,Epsom - Huntly,Turbidity,0.1,NTU
5734766,2018-08-08,095A10,Bendigo,Bendigo (Northern),THMs,0.014,mg/L
5735340,2018-08-28,090C02,Laanecoorie,Tarnagulla,E Coli,0,Orgs/100mL
5737433,2018-08-29,095L04,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5766207,2018-09-11,095B02,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5798908,2018-10-24,095A24,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5798925,2018-10-24,095H03,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5798940,2018-10-24,095C04,Bendigo,Strathfieldsaye,Turbidity,0.1,NTU
5798987,2018-10-28,095D09,Bendigo,Epsom - Huntly,Turbidity,0.2,NTU
5798936,2018-10-24,095K01,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5798929,2018-10-24,095N01,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5798928,2018-10-24,095M02,Bendigo,Bendigo (Sebastian),Turbidity,0.2,NTU
5798909,2018-10-24,095F01,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5798945,2018-10-24,095C04,Bendigo,Strathfieldsaye,THMs,0.009,mg/L
5798937,2018-10-24,095L04,Bendigo,Bendigo (Axedale),Turbidity,0.2,NTU
5798883,2018-10-23,090A03,Laanecoorie,Laanecoorie,Turbidity,0.2,NTU
5799167,2018-11-01,095H09,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5799162,2018-11-01,095A23,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5799164,2018-11-01,095H08,Bendigo,Bendigo (Southern),Turbidity,0.1,NTU
5799163,2018-11-01,095F03,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5799131,2018-10-31,095B06,Bendigo,Maiden Gully - Marong,Turbidity,0.3,NTU
5799131,2018-10-31,095B06,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5799128,2018-10-31,090B02,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5798885,2018-10-23,090C01,Laanecoorie,Tarnagulla,E Coli,0,Orgs/100mL
5737433,2018-08-29,095L04,Bendigo,Bendigo (Axedale),Turbidity,0.1,NTU
5737424,2018-08-29,095A23,Bendigo,Bendigo (Northern),Turbidity,0.2,NTU
5847293,2018-11-07,095H14,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5847282,2018-11-07,095F01,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5847282,2018-11-07,095F01,Bendigo,Big Hill,Turbidity,0.1,NTU
5847307,2018-11-07,095K07,Bendigo,Junortoun,Turbidity,0.1,NTU
5847266,2018-11-06,090C04,Laanecoorie,Tarnagulla,Turbidity,0.2,NTU
5847296,2018-11-07,095J12,Bendigo,Bendigo (Spring Gully),Turbidity,0.1,NTU
5847298,2018-11-07,095N03,Bendigo,Bendigo (Raywood),Turbidity,0.1,NTU
5847696,2018-11-14,095F03,Bendigo,Big Hill,Turbidity,0.4,NTU
5847626,2018-11-13,090D01,Laanecoorie,Bealiba,Turbidity,0.3,NTU
5847709,2018-11-14,095H16,Bendigo,Bendigo (Southern),THMs,0.006,mg/L
5847703,2018-11-14,095N04,Bendigo,Bendigo (Raywood),Turbidity,0.1,NTU
5889173,2018-12-04,090A01,Laanecoorie,Laanecoorie,E Coli,0,Orgs/100mL
5889200,2018-12-05,095A15,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5889225,2018-12-05,095K02,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5889201,2018-12-05,095A16,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5889205,2018-12-05,095H19,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5889208,2018-12-05,095M03,Bendigo,Bendigo (Sebastian),E Coli,0,Orgs/100mL
5889207,2018-12-05,095J05,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5889187,2018-12-04,090C03,Laanecoorie,Tarnagulla,THMs,0.084,mg/L
5889202,2018-12-05,095F03,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5889173,2018-12-04,090A01,Laanecoorie,Laanecoorie,Turbidity,0.6,NTU
5889176,2018-12-04,090D01,Laanecoorie,Bealiba,Turbidity,0.3,NTU
5889230,2018-12-05,095L04,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5889175,2018-12-04,090C03,Laanecoorie,Tarnagulla,Turbidity,0.1,NTU
5889202,2018-12-05,095F03,Bendigo,Big Hill,Turbidity,0.1,NTU
5889208,2018-12-05,095M03,Bendigo,Bendigo (Sebastian),Turbidity,0.1,NTU
5766519,2018-09-20,095F01,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5766482,2018-09-18,090D01,Laanecoorie,Bealiba,Turbidity,0.2,NTU
5766479,2018-09-18,090A01,Laanecoorie,Laanecoorie,Turbidity,0.3,NTU
5766709,2018-09-25,090A04,Laanecoorie,Laanecoorie,E Coli,0,Orgs/100mL
5766722,2018-09-25,095B05,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5889209,2018-12-05,095N02,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5889206,2018-12-05,095J04,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5889199,2018-12-05,095A09,Bendigo,Bendigo (Northern),Turbidity,0.1,NTU
5889225,2018-12-05,095K02,Bendigo,Junortoun,Turbidity,0.2,NTU
5889301,2018-12-09,095D04,Bendigo,Epsom - Huntly,E Coli,0,Orgs/100mL
5889490,2018-12-11,090B07,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5847391,2018-11-11,095D02,Bendigo,Epsom - Huntly,E Coli,0,Orgs/100mL
5847628,2018-11-13,095B02,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5889209,2018-12-05,095N02,Bendigo,Bendigo (Raywood),Turbidity,0.1,NTU
5889174,2018-12-04,090B05,Laanecoorie,Dunolly,Turbidity,0.1,NTU
5889199,2018-12-05,095A09,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5889224,2018-12-05,095C03,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5889224,2018-12-05,095C03,Bendigo,Strathfieldsaye,Turbidity,0.2,NTU
5847624,2018-11-13,090B06,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5847626,2018-11-13,090D01,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5797865,2018-09-30,095D10,Bendigo,Epsom - Huntly,E Coli,0,Orgs/100mL
5766769,2018-09-26,095C02,Bendigo,Strathfieldsaye,THMs,0.01,mg/L
5797980,2018-10-02,090A03,Laanecoorie,Laanecoorie,E Coli,0,Orgs/100mL
5847254,2018-11-06,090A04,Laanecoorie,Laanecoorie,E Coli,0,Orgs/100mL
5847986,2018-11-21,095H24,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5847984,2018-11-21,095H12,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5847991,2018-11-21,095A15,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5848008,2018-11-21,095L05,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5847971,2018-11-21,095A08,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5847989,2018-11-21,095M05,Bendigo,Bendigo (Sebastian),E Coli,0,Orgs/100mL
5847954,2018-11-20,090C02,Laanecoorie,Tarnagulla,THMs,0.077,mg/L
5847944,2018-11-20,090B04,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5848007,2018-11-21,095K04,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5847984,2018-11-21,095H12,Bendigo,Bendigo (Southern),Turbidity,0.1,NTU
5847943,2018-11-20,090A02,Laanecoorie,Laanecoorie,E Coli,0,Orgs/100mL
5847945,2018-11-20,090C02,Laanecoorie,Tarnagulla,E Coli,0,Orgs/100mL
5889509,2018-12-11,095B01,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5889301,2018-12-09,095D04,Bendigo,Epsom - Huntly,Turbidity,0.2,NTU
5847295,2018-11-07,095J03,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5847305,2018-11-07,095C07,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5847308,2018-11-07,095L02,Bendigo,Bendigo (Axedale),Turbidity,0.1,NTU
5847265,2018-11-06,090B08,Laanecoorie,Dunolly,Turbidity,0.1,NTU
5848006,2018-11-21,095C08,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5847990,2018-11-21,095N05,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5889203,2018-12-05,095H05,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5889028,2018-12-02,095D07,Bendigo,Epsom - Huntly,Turbidity,0.05,NTU
5889204,2018-12-05,095H10,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5847297,2018-11-07,095M01,Bendigo,Bendigo (Sebastian),Turbidity,0.2,NTU
5847987,2018-11-21,095J13,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5766520,2018-09-20,095H12,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5766505,2018-09-20,095A04,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5766523,2018-09-20,095J14,Bendigo,Bendigo (Spring Gully),Turbidity,0.3,NTU
5766506,2018-09-18,095B03,Bendigo,Maiden Gully - Marong,THMs,0.009,mg/L
5766520,2018-09-20,095H12,Bendigo,Bendigo (Southern),Turbidity,0.3,NTU
5766589,2018-09-23,095D04,Bendigo,Epsom - Huntly,Turbidity,0.2,NTU
5850745,2018-11-14,095F03,Bendigo,Big Hill,THMs,0.006,mg/L
5581224,2018-05-09,095L04,Bendigo,Bendigo (Axedale),THMs,0.043,mg/L
5581192,2018-05-08,090D02,Laanecoorie,Bealiba,THMs,0.16,mg/L
5581169,2018-05-08,090A02,Laanecoorie,Laanecoorie,Turbidity,0.2,NTU
5581171,2018-05-08,090C01,Laanecoorie,Tarnagulla,E Coli,0,Orgs/100mL
5847784,2018-11-18,095D03,Bendigo,Epsom - Huntly,Turbidity,0.1,NTU
5798907,2018-10-24,095A22,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5798912,2018-10-23,090C01,Laanecoorie,Tarnagulla,THMs,0.067,mg/L
5799172,2018-11-01,095M03,Bendigo,Bendigo (Sebastian),E Coli,0,Orgs/100mL
5799164,2018-11-01,095H08,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5799129,2018-10-31,090C03,Laanecoorie,Tarnagulla,E Coli,0,Orgs/100mL
5799193,2018-11-01,095K06,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5799161,2018-11-01,095A20,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5799130,2018-10-31,090D07,Laanecoorie,Bealiba,Turbidity,0.1,NTU
5847710,2018-11-14,095J08,Bendigo,Bendigo (Spring Gully),THMs,0.006,mg/L
5847955,2018-11-20,090D03,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5766748,2018-09-26,095J04,Bendigo,Bendigo (Spring Gully),THMs,0.009,mg/L
5798011,2018-10-03,095H05,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5798013,2018-10-03,095H19,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5799172,2018-11-01,095M03,Bendigo,Bendigo (Sebastian),Turbidity,0.2,NTU
5799127,2018-10-31,090A01,Laanecoorie,Laanecoorie,Turbidity,0.3,NTU
5797865,2018-09-30,095D10,Bendigo,Epsom - Huntly,Turbidity,0.2,NTU
5797984,2018-10-02,095B08,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5766721,2018-09-25,090C02,Laanecoorie,Tarnagulla,THMs,0.061,mg/L
5798012,2018-10-03,095H10,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5798010,2018-10-03,095F04,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5889178,2018-12-04,095B08,Bendigo,Maiden Gully - Marong,Turbidity,0.2,NTU
5797981,2018-10-02,090B05,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5798035,2018-10-03,095L04,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5889230,2018-12-05,095L04,Bendigo,Bendigo (Axedale),Turbidity,0.2,NTU
5889206,2018-12-05,095J04,Bendigo,Bendigo (Spring Gully),Turbidity,0.1,NTU
5889313,2018-12-09,095D04,Bendigo,Epsom - Huntly,THMs,0.006,mg/L
5798009,2018-10-03,095A16,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5798015,2018-10-03,095J15,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5797983,2018-10-02,090D02,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5889243,2018-12-05,095L04,Bendigo,Bendigo (Axedale),THMs,0.047,mg/L
5889489,2018-12-11,090A04,Laanecoorie,Laanecoorie,E Coli,0,Orgs/100mL
5889542,2018-12-12,095H01,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5889539,2018-12-12,095A10,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5889507,2018-12-11,090D02,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5847391,2018-11-11,095D02,Bendigo,Epsom - Huntly,Turbidity,0.3,NTU
5847694,2018-11-14,095A06,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5847625,2018-11-13,090C03,Laanecoorie,Tarnagulla,Turbidity,0.2,NTU
5889869,2018-12-18,090A05,Laanecoorie,Laanecoorie,E Coli,0,Orgs/100mL
5890718,2018-12-12,095F04,Bendigo,Big Hill,THMs,0.006,mg/L
5889556,2018-12-12,095H06,Bendigo,Bendigo (Southern),THMs,0.007,mg/L
5848219,2018-11-28,095A13,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5848221,2018-11-28,095H08,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5848190,2018-11-27,090A03,Laanecoorie,Laanecoorie,Turbidity,0.1,NTU
5848222,2018-11-28,095H07,Bendigo,Bendigo (Southern),Turbidity,0.2,NTU
5848224,2018-11-28,095N01,Bendigo,Bendigo (Raywood),Turbidity,0.1,NTU
5848192,2018-11-27,090C01,Laanecoorie,Tarnagulla,Turbidity,0.2,NTU
5889506,2018-12-11,090C01,Laanecoorie,Tarnagulla,E Coli,0,Orgs/100mL
5847988,2018-11-21,095J14,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5889901,2018-12-19,095F01,Bendigo,Big Hill,E Coli,0,Orgs/100mL
5889902,2018-12-19,095H20,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5889871,2018-12-18,090C02,Laanecoorie,Tarnagulla,Turbidity,0.1,NTU
5889906,2018-12-19,095N04,Bendigo,Bendigo (Raywood),Turbidity,0.1,NTU
5889925,2018-12-19,095K08,Bendigo,Junortoun,Turbidity,0.2,NTU
5889905,2018-12-19,095M04,Bendigo,Bendigo (Sebastian),E Coli,0,Orgs/100mL
5889904,2018-12-19,095J07,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5890177,2018-12-23,095C04,Bendigo,Strathfieldsaye,Turbidity,0.2,NTU
5890177,2018-12-23,095C04,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5889905,2018-12-19,095M04,Bendigo,Bendigo (Sebastian),Turbidity,0.1,NTU
5889926,2018-12-19,095L05,Bendigo,Bendigo (Axedale),Turbidity,0.2,NTU
5889870,2018-12-18,090B03,Laanecoorie,Dunolly,Turbidity,0.1,NTU
5889904,2018-12-19,095J07,Bendigo,Bendigo (Spring Gully),Turbidity,0.2,NTU
5890150,2018-12-23,095A22,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5890165,2018-12-23,095L02,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5890150,2018-12-23,095A22,Bendigo,Bendigo (Northern),Turbidity,0.3,NTU
5847717,2018-11-14,095C09,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5847701,2018-11-14,095J09,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5799129,2018-10-31,090C03,Laanecoorie,Tarnagulla,Turbidity,0.2,NTU
5799180,2018-11-01,095C05,Bendigo,Strathfieldsaye,Turbidity,0.2,NTU
5766758,2018-09-26,095K05,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5799170,2018-11-01,095J11,Bendigo,Bendigo (Spring Gully),Turbidity,0.2,NTU
5799193,2018-11-01,095K06,Bendigo,Junortoun,Turbidity,0.2,NTU
5847268,2018-11-06,095B07,Bendigo,Maiden Gully - Marong,E Coli,0,Orgs/100mL
5847142,2018-11-04,095D11,Bendigo,Epsom - Huntly,Turbidity,0.1,NTU
5798552,2018-10-16,090A02,Laanecoorie,Laanecoorie,E Coli,0,Orgs/100mL
5798555,2018-10-16,090D08,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5798622,2018-10-17,095K08,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5847267,2018-11-06,090D02,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5847265,2018-11-06,090B08,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5766223,2018-09-12,095A07,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5766221,2018-09-12,095A03,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5766240,2018-09-12,095J09,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5766482,2018-09-18,090D01,Laanecoorie,Bealiba,E Coli,0,Orgs/100mL
5766479,2018-09-18,090A01,Laanecoorie,Laanecoorie,E Coli,0,Orgs/100mL
5847719,2018-11-14,095L04,Bendigo,Bendigo (Axedale),Turbidity,0.2,NTU
5766750,2018-09-26,095N02,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5847266,2018-11-06,090C04,Laanecoorie,Tarnagulla,E Coli,0,Orgs/100mL
5765956,2018-09-05,095C07,Bendigo,Strathfieldsaye,E Coli,0,Orgs/100mL
5889174,2018-12-04,090B05,Laanecoorie,Dunolly,E Coli,0,Orgs/100mL
5847297,2018-11-07,095M01,Bendigo,Bendigo (Sebastian),E Coli,0,Orgs/100mL
5847294,2018-11-07,095H15,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5847298,2018-11-07,095N03,Bendigo,Bendigo (Raywood),E Coli,0,Orgs/100mL
5799207,2018-11-01,095L05,Bendigo,Bendigo (Axedale),THMs,0.063,mg/L
5847307,2018-11-07,095K07,Bendigo,Junortoun,E Coli,0,Orgs/100mL
5847280,2018-11-07,095A02,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5847296,2018-11-07,095J12,Bendigo,Bendigo (Spring Gully),E Coli,0,Orgs/100mL
5847283,2018-11-07,095H13,Bendigo,Bendigo (Southern),E Coli,0,Orgs/100mL
5847267,2018-11-06,090D02,Laanecoorie,Bealiba,Turbidity,0.1,NTU
5847280,2018-11-07,095A02,Bendigo,Bendigo (Northern),Turbidity,0.2,NTU
5847254,2018-11-06,090A04,Laanecoorie,Laanecoorie,Turbidity,0.2,NTU
5847281,2018-11-07,095A17,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5847279,2018-11-07,095A01,Bendigo,Bendigo (Northern),E Coli,0,Orgs/100mL
5847308,2018-11-07,095L02,Bendigo,Bendigo (Axedale),E Coli,0,Orgs/100mL
5847283,2018-11-07,095H13,Bendigo,Bendigo (Southern),Turbidity,0.2,NTU
